chr	start	end	nSNPs	anc	intSize
chr1	21512864	21512866	1	plat	2
chr1	21513147	21513149	1	pmex	2
chr1	21513387	21513389	1	plat	2
chr1	21514064	21514066	1	pmex	2
chr1	21514182	21514184	1	plat	2
chr1	21515238	21515290	3	plat	52
chr1	21515370	21515372	1	plat	2
chr1	21515523	21515525	1	plat	2
chr1	21515651	21515653	1	plat	2
chr1	21515839	21515841	1	plat	2
chr1	21516223	21516225	1	plat	2
chr1	21516240	21516242	1	plat	2
chr1	21516328	21516330	1	plat	2
chr1	21516329	21516331	1	plat	2
chr1	21519992	21519994	1	plat	2
chr1	21520138	21520140	1	plat	2
chr1	21520288	21520290	1	plat	2
chr1	21520413	21520415	1	plat	2
chr1	21520603	21520605	1	plat	2
chr1	21520807	21520809	1	plat	2
chr1	21522585	21522587	1	plat	2
chr1	21523021	21523023	1	plat	2
chr1	21523764	21523766	1	plat	2
chr1	21524236	21524238	1	pmex	2
chr1	21524378	21524380	1	plat	2
chr1	21524934	21525076	34	plat	142
chr1	21525249	21525251	1	plat	2
chr1	21525260	21525262	1	plat	2
chr1	21526541	21526543	1	plat	2
chr1	21526922	21526924	1	plat	2
chr1	21527417	21527419	1	plat	2
chr1	21530051	21530053	1	plat	2
chr1	21530090	21530092	1	plat	2
chr1	21530832	21530834	1	plat	2
chr1	21531126	21531128	1	plat	2
chr1	21531131	21531133	1	plat	2
chr1	21531143	21531145	1	plat	2
chr1	21532175	21532177	1	plat	2
chr1	21533149	21533151	1	plat	2
chr1	21533513	21533515	1	plat	2
chr1	21533600	21533602	1	plat	2
chr1	21533925	21533927	1	plat	2
chr1	21533958	21533960	1	plat	2
chr1	21534698	21534700	1	plat	2
chr1	21538028	21538030	1	plat	2
chr1	21538237	21538239	1	plat	2
chr1	21538263	21538265	1	plat	2
chr1	21538830	21538832	1	plat	2
chr1	21538903	21538905	1	plat	2
chr1	21539094	21539096	1	plat	2
chr1	21539468	21539470	1	pmex	2
chr1	21540137	21540139	1	plat	2
chr1	21540616	21540618	1	plat	2
chr1	21540867	21540869	1	plat	2
chr1	21540943	21540945	1	plat	2
chr1	21541101	21541103	1	plat	2
chr1	21541174	21541176	1	plat	2
chr1	21541202	21541204	1	plat	2
chr1	21541276	21541278	1	plat	2
chr1	21541362	21541364	1	plat	2
chr1	21541519	21541521	1	plat	2
chr1	21542118	21542120	1	plat	2
chr1	21542228	21542230	1	plat	2
chr1	21543469	21543471	1	plat	2
chr1	21543471	21543473	1	pmex	2
chr1	21545251	21545253	1	plat	2
chr1	21545284	21545286	1	plat	2
chr1	21545675	21546059	3	plat	384
chr1	21546332	21546334	1	plat	2
chr1	21546333	21546335	1	plat	2
chr1	21546390	21546392	1	plat	2
chr1	21546392	21546394	1	plat	2
chr1	21546490	21546492	1	plat	2
chr1	21546522	21546524	1	plat	2
chr1	21547604	21547606	1	plat	2
chr1	21547958	21547963	3	plat	5
chr1	21548115	21548117	1	pmex	2
chr1	21548230	21548232	1	plat	2
chr1	21548620	21548622	1	pmex	2
chr1	21548745	21548747	1	plat	2
chr1	21548857	21548859	1	plat	2
chr1	21551367	21551369	1	plat	2
chr1	21551447	21551449	1	plat	2
chr1	21551502	21551504	1	plat	2
chr1	21552431	21552433	1	plat	2
chr1	21553218	21553220	1	plat	2
chr1	21553678	21553680	1	plat	2
chr1	21553827	21553829	1	plat	2
chr1	21554290	21554292	1	plat	2
chr1	21554378	21554380	1	plat	2
chr1	21554411	21554413	1	plat	2
chr1	21554793	21554795	1	plat	2
chr1	21555047	21555049	1	plat	2
chr1	21555444	21555446	1	plat	2
chr1	21556606	21556608	1	plat	2
chr1	21557462	21557464	1	plat	2
chr1	21557530	21557532	1	plat	2
chr1	21557617	21557619	1	plat	2
chr1	21558150	21558152	1	plat	2
chr1	21558288	21558290	1	plat	2
chr1	21558330	21558332	1	plat	2
chr1	21559261	21559263	1	plat	2
chr1	21559287	21559289	1	plat	2
chr1	21559813	21559815	1	plat	2
chr1	21559901	21559903	1	pmex	2
chr1	21560389	21560391	1	plat	2
chr1	21560542	21560544	1	plat	2
chr1	21560711	21560713	1	plat	2
chr1	21560826	21560828	1	plat	2
chr1	21562316	21562318	1	plat	2
chr1	21562456	21562458	1	plat	2
chr1	21562667	21562669	1	plat	2
chr1	21562745	21562747	1	pmex	2
chr1	21562900	21562902	1	plat	2
chr1	21562930	21562932	1	pmex	2
chr1	21563959	21563961	1	plat	2
chr1	21564064	21564066	1	plat	2
chr1	21565499	21565501	1	plat	2
chr1	21566081	21566083	1	plat	2
chr1	21566646	21566648	1	plat	2
chr1	21567212	21567214	1	plat	2
chr1	21567620	21567622	1	plat	2
chr1	21567694	21567715	8	pmex	21
chr1	21568177	21568179	1	plat	2
chr1	21568453	21568455	1	plat	2
chr1	21569843	21569845	1	plat	2
chr1	21571049	21571051	1	plat	2
chr1	21571249	21571251	1	plat	2
chr1	21572126	21572128	1	plat	2
chr1	21572246	21572248	1	plat	2
chr1	21572877	21572879	1	plat	2
chr1	21573384	21573386	1	plat	2
chr1	21573542	21573544	1	plat	2
chr1	21573566	21573568	1	plat	2
chr1	21574576	21574578	1	plat	2
chr1	21574839	21574841	1	plat	2
chr1	21574932	21575009	3	plat	77
chr1	21575282	21575284	1	plat	2
chr1	21575337	21575339	1	plat	2
chr1	21575456	21575458	1	pmex	2
chr1	21575471	21575473	1	pmex	2
chr1	21575529	21575752	4	plat	223
chr1	21575785	21575787	1	plat	2
chr1	21575855	21575857	1	plat	2
chr1	21576243	21576245	1	plat	2
chr1	21576260	21576262	1	plat	2
chr1	21576681	21576683	1	plat	2
chr1	21576914	21576916	1	plat	2
chr1	21577904	21577906	1	plat	2
chr1	21579597	21579599	1	plat	2
chr1	21580153	21580155	1	plat	2
chr1	21580361	21580363	1	plat	2
chr1	21581254	21581256	1	plat	2
chr1	21581504	21581506	1	plat	2
chr1	21582063	21582065	1	plat	2
chr1	21582251	21582253	1	plat	2
chr1	21582497	21582499	1	plat	2
chr1	21582672	21582674	1	plat	2
chr1	21582693	21582695	1	plat	2
chr1	21583827	21583829	1	plat	2
chr1	21584275	21584277	1	plat	2
chr1	21584494	21584496	1	plat	2
chr1	21584552	21584554	1	plat	2
chr1	21584729	21584731	1	plat	2
chr1	21585404	21585406	1	plat	2
chr1	21586314	21586316	1	plat	2
chr1	21586315	21586317	1	plat	2
chr1	21587477	21587479	1	plat	2
chr1	21588099	21588101	1	plat	2
chr1	21588315	21588317	1	plat	2
chr1	21588468	21588470	1	plat	2
chr1	21588599	21588601	1	plat	2
chr1	21589145	21589147	1	plat	2
chr1	21590068	21590070	1	plat	2
chr1	21591821	21591823	1	plat	2
chr1	21594060	21594062	1	plat	2
chr1	21595270	21595272	1	plat	2
chr1	21595904	21595906	1	plat	2
chr1	21595905	21595907	1	plat	2
chr1	21595979	21595981	1	plat	2
chr1	21596677	21596679	1	plat	2
chr1	21596968	21596970	1	plat	2
chr1	21597799	21597801	1	plat	2
chr1	21598042	21598044	1	pmex	2
chr1	21601293	21601295	1	plat	2
chr1	21601294	21601296	1	plat	2
chr1	21601590	21601592	1	plat	2
chr1	21602418	21602420	1	pmex	2
chr1	21603589	21603591	1	plat	2
chr1	21606031	21606033	1	pmex	2
chr1	21606455	21606457	1	plat	2
chr1	21607565	21607567	1	plat	2
chr1	21607893	21607895	1	plat	2
chr1	21608359	21608361	1	plat	2
chr1	21608672	21608674	1	plat	2
chr1	21608855	21608857	1	plat	2
chr1	21610088	21610090	1	plat	2
chr1	21610145	21610147	1	plat	2
chr1	21610776	21610778	1	plat	2
chr1	21611063	21611065	1	plat	2
chr1	21611581	21611591	4	pmex	10
chr1	21612088	21612090	1	plat	2
chr1	21612848	21612850	1	plat	2
chr1	21613868	21613870	1	plat	2
chr1	21615331	21615333	1	plat	2
chr1	21615676	21615678	1	plat	2
chr1	21616067	21616069	1	plat	2
chr1	21616188	21616190	1	plat	2
chr1	21617705	21617707	1	pmex	2
chr1	21618331	21618333	1	plat	2
chr1	21619315	21619317	1	plat	2
chr1	21619319	21619321	1	plat	2
chr1	21621285	21621287	1	plat	2
chr1	21623278	21623280	1	plat	2
chr1	21624562	21624564	1	pmex	2
chr1	21626661	21626663	1	plat	2
chr1	21626802	21626804	1	plat	2
chr1	21628392	21628394	1	pmex	2
chr1	21628494	21628496	1	plat	2
chr1	21628550	21628552	1	plat	2
chr1	21629072	21629074	1	plat	2
chr1	21629617	21629619	1	plat	2
chr1	21629761	21629763	1	plat	2
chr1	21630263	21630265	1	plat	2
chr1	21630304	21630306	1	plat	2
chr1	21630341	21630343	1	plat	2
chr1	21630923	21630925	1	plat	2
chr1	21631131	21631133	1	plat	2
chr1	21631791	21631799	5	plat	8
chr1	21632074	21632076	1	plat	2
chr1	21632804	21632806	1	plat	2
chr1	21633326	21633328	1	plat	2
chr1	21633777	21633779	1	plat	2
chr1	21634583	21634585	1	plat	2
chr1	21634784	21634786	1	plat	2
chr1	21635149	21635151	1	plat	2
chr1	21635456	21635458	1	plat	2
chr1	21635857	21635859	1	plat	2
chr1	21636383	21636385	1	plat	2
chr1	21636791	21636793	1	plat	2
chr1	21636944	21636946	1	pmex	2
chr1	21637336	21637338	1	plat	2
chr1	21637809	21637811	1	plat	2
chr1	21638591	21638593	1	plat	2
chr1	21640521	21640523	1	plat	2
chr1	21641686	21641688	1	plat	2
chr1	21642085	21642087	1	plat	2
chr1	21642547	21642549	1	plat	2
chr1	21643145	21643147	1	plat	2
chr1	21643852	21643854	1	plat	2
chr1	21644734	21644736	1	plat	2
chr1	21644763	21644765	1	plat	2
chr1	21644802	21644804	1	plat	2
chr1	21644841	21644843	1	pmex	2
chr1	21645946	21645948	1	plat	2
chr1	21646590	21646592	1	plat	2
chr1	21646679	21646681	1	plat	2
chr1	21646701	21646703	1	plat	2
chr1	21648776	21648778	1	plat	2
chr1	21648777	21648779	1	pmex	2
chr1	21648809	21648811	1	plat	2
chr1	21649249	21649251	1	plat	2
chr1	21649255	21649257	1	plat	2
chr1	21649393	21649395	1	plat	2
chr1	21649627	21649629	1	pmex	2
chr1	21649972	21649974	1	pmex	2
chr1	21650112	21650114	1	plat	2
chr1	21650340	21650342	1	plat	2
chr1	21650371	21650373	1	pmex	2
chr1	21650610	21650612	1	plat	2
chr1	21650631	21650633	1	plat	2
chr1	21651120	21651122	1	plat	2
chr1	21651538	21651540	1	plat	2
chr1	21651572	21651574	1	plat	2
chr1	21653030	21653032	1	plat	2
chr1	21653471	21653473	1	plat	2
chr1	21653496	21653498	1	plat	2
chr1	21654367	21654369	1	pmex	2
chr1	21654368	21654370	1	pmex	2
chr1	21654499	21654501	1	plat	2
chr1	21654587	21654589	1	plat	2
chr1	21654769	21654782	3	plat	13
chr1	21655509	21655511	1	plat	2
chr1	21656557	21656559	1	plat	2
chr1	21657413	21657415	1	plat	2
chr1	21658038	21658040	1	plat	2
chr1	21658124	21658126	1	plat	2
chr1	21658141	21658143	1	pmex	2
chr1	21658266	21658268	1	plat	2
chr1	21658384	21658386	1	plat	2
chr1	21658503	21658505	1	plat	2
chr1	21658729	21658731	1	plat	2
chr1	21660224	21660226	1	plat	2
chr1	21661931	21661933	1	plat	2
chr1	21662731	21662733	1	plat	2
chr1	21662773	21662778	4	plat	5
chr1	21663238	21663240	1	plat	2
chr1	21664234	21664236	1	plat	2
chr1	21664269	21664271	1	plat	2
chr1	21664676	21664678	1	plat	2
chr1	21664808	21664810	1	plat	2
chr1	21664918	21664920	1	plat	2
chr1	21665465	21665467	1	plat	2
chr1	21665874	21665876	1	plat	2
chr1	21666268	21666503	3	plat	235
chr1	21666951	21666953	1	plat	2
chr1	21667118	21667151	3	plat	33
chr1	21667576	21667578	1	plat	2
chr1	21668012	21668014	1	plat	2
chr1	21668101	21668103	1	pmex	2
chr1	21668180	21668182	1	plat	2
chr1	21668381	21668383	1	plat	2
chr1	21668580	21668582	1	plat	2
chr1	21668630	21668632	1	pmex	2
chr1	21668669	21668671	1	plat	2
chr1	21669862	21669864	1	plat	2
chr1	21670116	21670118	1	plat	2
chr1	21670151	21670153	1	plat	2
chr1	21670254	21670256	1	plat	2
chr1	21670339	21670341	1	plat	2
chr1	21670719	21670721	1	pmex	2
chr1	21670806	21670808	1	plat	2
chr1	21671526	21671528	1	plat	2
chr1	21672594	21672596	1	plat	2
chr1	21672801	21672803	1	plat	2
chr1	21673511	21673513	1	pmex	2
chr1	21673805	21673807	1	plat	2
chr1	21673885	21673894	3	plat	9
chr1	21674029	21674031	1	plat	2
chr1	21676032	21676034	1	plat	2
chr1	21676485	21676487	1	plat	2
chr1	21677817	21677819	1	plat	2
chr1	21677875	21677877	1	plat	2
chr1	21679227	21679229	1	pmex	2
chr1	21681574	21681576	1	pmex	2
chr1	21684302	21684304	1	plat	2
chr1	21684917	21684919	1	plat	2
chr1	21685018	21685020	1	plat	2
chr1	21685027	21685029	1	pmex	2
chr1	21685142	21685144	1	plat	2
chr1	21685493	21685495	1	plat	2
chr1	21685502	21685504	1	pmex	2
chr1	21685619	21685667	3	plat	48
chr1	21685963	21685965	1	plat	2
chr1	21686707	21686709	1	plat	2
chr1	21686719	21686721	1	plat	2
chr1	21686886	21686888	1	plat	2
chr1	21686943	21686945	1	plat	2
chr1	21686945	21686947	1	plat	2
chr1	21687508	21687510	1	plat	2
chr1	21688734	21688736	1	plat	2
chr1	21689097	21689099	1	plat	2
chr1	21689195	21689227	3	plat	32
chr1	21690240	21690242	1	plat	2
chr1	21690486	21690488	1	plat	2
chr1	21690519	21690521	1	plat	2
chr1	21690853	21690855	1	plat	2
chr1	21691382	21691384	1	plat	2
chr1	21691408	21691410	1	plat	2
chr1	21691598	21691600	1	plat	2
chr1	21691992	21691994	1	plat	2
chr1	21691996	21691998	1	plat	2
chr1	21692132	21692134	1	plat	2
chr1	21692226	21692228	1	plat	2
chr1	21693051	21693053	1	plat	2
chr1	21693514	21693516	1	plat	2
chr1	21695255	21695257	1	plat	2
chr1	21695270	21695272	1	pmex	2
chr1	21695681	21695683	1	plat	2
chr1	21697475	21697477	1	plat	2
chr1	21698211	21698213	1	plat	2
chr1	21698360	21698362	1	plat	2
chr1	21698535	21698537	1	plat	2
chr1	21698581	21698583	1	plat	2
chr1	21698605	21698607	1	plat	2
chr1	21699003	21699005	1	plat	2
chr1	21699273	21699275	1	plat	2
chr1	21700299	21700301	1	plat	2
chr1	21700335	21700337	1	plat	2
chr1	21700647	21700649	1	plat	2
chr1	21705137	21705139	1	plat	2
chr1	21705478	21705480	1	plat	2
chr1	21705675	21705677	1	plat	2
chr1	21708281	21708283	1	pmex	2
chr1	21708445	21708447	1	plat	2
chr1	21708845	21708847	1	plat	2
chr1	21709178	21709180	1	plat	2
chr1	21709548	21709550	1	pmex	2
chr1	21709874	21709876	1	plat	2
chr1	21710123	21710125	1	plat	2
chr1	21710326	21710328	1	pmex	2
chr1	21710411	21710413	1	plat	2
chr1	21711323	21711325	1	plat	2
chr1	21711496	21711498	1	plat	2
chr1	21711835	21711837	1	pmex	2
chr1	21712030	21712032	1	plat	2
chr1	21712618	21712620	1	plat	2
chr1	21712640	21712642	1	plat	2
chr1	21713232	21713234	1	plat	2
chr1	21713448	21713450	1	pmex	2
chr1	21714603	21714605	1	pmex	2
chr1	21714606	21714608	1	plat	2
chr1	21716476	21716478	1	pmex	2
chr1	21716888	21716890	1	pmex	2
chr1	21717899	21717901	1	plat	2
chr1	21717937	21717939	1	plat	2
chr1	21718408	21718410	1	plat	2
chr1	21718962	21718964	1	plat	2
chr1	21719136	21719138	1	plat	2
chr1	21719374	21719376	1	plat	2
chr1	21721128	21721130	1	plat	2
chr1	21721135	21721137	1	plat	2
chr1	21721261	21721287	3	plat	26
chr1	21721781	21721783	1	plat	2
chr1	21722173	21722175	1	plat	2
chr1	21722608	21722610	1	plat	2
chr1	21722926	21722928	1	plat	2
chr1	21722939	21722941	1	plat	2
chr1	21723069	21723071	1	plat	2
chr1	21723259	21723261	1	plat	2
chr1	21723698	21723700	1	plat	2
chr1	21724833	21724835	1	plat	2
chr1	21725075	21725077	1	plat	2
chr1	21725507	21725509	1	plat	2
chr1	21726303	21726305	1	plat	2
chr1	21726306	21726308	1	plat	2
chr1	21726629	21726631	1	plat	2
chr1	21726837	21726839	1	plat	2
chr1	21726875	21727029	20	pmex	154
chr1	21727042	21727111	19	pmex	69
chr1	21727953	21727955	1	plat	2
chr1	21728150	21728152	1	pmex	2
chr1	21729404	21729406	1	plat	2
chr1	21729808	21729810	1	plat	2
chr1	21730224	21730226	1	plat	2
chr1	21730227	21730229	1	plat	2
chr1	21730772	21730774	1	plat	2
chr1	21730954	21730967	3	pmex	13
chr1	21731209	21731211	1	plat	2
chr1	21731265	21731267	1	plat	2
chr1	21732387	21732389	1	plat	2
chr1	21732493	21732495	1	pmex	2
chr1	21733012	21733014	1	plat	2
chr1	21733693	21733695	1	plat	2
chr1	21733961	21733963	1	plat	2
chr1	21734426	21734428	1	plat	2
chr1	21734790	21734792	1	plat	2
chr1	21735521	21735523	1	plat	2
chr1	21735619	21735621	1	plat	2
chr1	21735756	21735758	1	plat	2
chr1	21736170	21736172	1	plat	2
chr1	21736383	21736385	1	plat	2
chr1	21737364	21737366	1	plat	2
chr1	21737530	21737532	1	plat	2
chr1	21737688	21737690	1	plat	2
chr1	21738565	21738680	3	plat	115
chr1	21739071	21739073	1	plat	2
chr1	21739949	21739951	1	plat	2
chr1	21740853	21740855	1	plat	2
chr1	21741255	21741257	1	plat	2
chr1	21742080	21742093	3	pmex	13
chr1	21743058	21743060	1	plat	2
chr1	21743193	21743195	1	plat	2
chr1	21743989	21743991	1	plat	2
chr1	21744403	21744405	1	plat	2
chr1	21745451	21745453	1	plat	2
chr1	21746256	21746258	1	plat	2
chr1	21746422	21746424	1	plat	2
chr1	21746731	21746733	1	plat	2
chr1	21747127	21747129	1	plat	2
chr1	21747192	21747194	1	plat	2
chr1	21747204	21747206	1	plat	2
chr1	21747253	21747255	1	plat	2
chr1	21747903	21747905	1	plat	2
chr1	21750164	21750166	1	plat	2
chr1	21750423	21750425	1	plat	2
chr1	21750915	21750917	1	plat	2
chr1	21750929	21750931	1	plat	2
chr1	21752482	21752484	1	plat	2
chr1	21753077	21753079	1	plat	2
chr1	21753161	21753163	1	plat	2
chr1	21753919	21753921	1	plat	2
chr1	21754883	21754885	1	plat	2
chr1	21755034	21755036	1	plat	2
chr1	21755195	21755197	1	plat	2
chr1	21755201	21755203	1	plat	2
chr1	21756393	21756395	1	plat	2
chr1	21756647	21756649	1	plat	2
chr1	21757020	21757022	1	plat	2
chr1	21757324	21757326	1	plat	2
chr1	21757400	21757402	1	plat	2
chr1	21757731	21757733	1	plat	2
chr1	21758007	21758009	1	plat	2
chr1	21758191	21758193	1	plat	2
chr1	21758673	21758675	1	plat	2
chr1	21759927	21759929	1	plat	2
chr1	21759973	21759975	1	plat	2
chr1	21760522	21760524	1	plat	2
chr1	21760858	21760860	1	pmex	2
chr1	21761023	21761025	1	plat	2
chr1	21766505	21766507	1	plat	2
chr1	21766506	21766508	1	plat	2
chr1	21766595	21766597	1	plat	2
chr1	21766810	21766812	1	plat	2
chr1	21767898	21767900	1	plat	2
chr1	21768009	21768011	1	plat	2
chr1	21769116	21769118	1	plat	2
chr1	21769145	21769147	1	plat	2
chr1	21770059	21770061	1	plat	2
chr1	21770228	21770230	1	plat	2
chr1	21770425	21770427	1	plat	2
chr1	21770527	21770529	1	plat	2
chr1	21770973	21770975	1	plat	2
chr1	21770981	21770983	1	pmex	2
chr1	21771320	21771322	1	plat	2
chr1	21771547	21771549	1	plat	2
chr1	21772243	21772245	1	plat	2
chr1	21772270	21772272	1	plat	2
chr1	21772339	21772341	1	plat	2
chr1	21772632	21772634	1	plat	2
chr1	21772782	21772784	1	plat	2
chr1	21772878	21772880	1	plat	2
chr1	21773333	21773335	1	plat	2
chr1	21773397	21773399	1	plat	2
chr1	21773418	21773420	1	plat	2
chr1	21773691	21773693	1	plat	2
chr1	21773986	21773988	1	plat	2
chr1	21773989	21773991	1	plat	2
chr1	21775454	21775456	1	plat	2
chr1	21775539	21775541	1	plat	2
chr1	21775653	21775655	1	plat	2
chr1	21776389	21776391	1	plat	2
chr1	21776430	21776432	1	plat	2
chr1	21776623	21776625	1	plat	2
chr1	21776903	21776905	1	plat	2
chr1	21777014	21777016	1	plat	2
chr1	21777015	21777017	1	plat	2
chr1	21777858	21777860	1	plat	2
chr1	21777902	21777904	1	plat	2
chr1	21778271	21778273	1	plat	2
chr1	21778810	21779120	6	plat	310
chr1	21779273	21779275	1	plat	2
chr1	21779840	21779842	1	plat	2
chr1	21780514	21780516	1	plat	2
chr1	21781048	21781050	1	plat	2
chr1	21781273	21781275	1	plat	2
chr1	21781305	21781307	1	pmex	2
chr1	21781313	21781315	1	plat	2
chr1	21781538	21781540	1	plat	2
chr1	21781723	21781725	1	pmex	2
chr1	21781817	21781819	1	plat	2
chr1	21782173	21782175	1	plat	2
chr1	21782535	21782537	1	plat	2
chr1	21783347	21783349	1	plat	2
chr1	21783348	21783350	1	plat	2
chr1	21783359	21783361	1	plat	2
chr1	21783361	21783363	1	plat	2
chr1	21783694	21783696	1	plat	2
chr1	21784444	21784446	1	plat	2
chr1	21784891	21784893	1	plat	2
chr1	21785061	21785063	1	plat	2
chr1	21785198	21785200	1	pmex	2
chr1	21786477	21786479	1	pmex	2
chr1	21786482	21786484	1	pmex	2
chr1	21787104	21787106	1	plat	2
chr1	21787121	21787123	1	plat	2
chr1	21787137	21787139	1	plat	2
chr1	21787320	21787322	1	plat	2
chr1	21787401	21787403	1	plat	2
chr1	21787403	21787405	1	plat	2
chr1	21787424	21787515	5	plat	91
chr1	21787710	21787980	3	plat	270
chr1	21788027	21788029	1	plat	2
chr1	21788033	21788035	1	plat	2
chr1	21789101	21789103	1	pmex	2
chr1	21791054	21791056	1	plat	2
chr1	21791170	21791172	1	plat	2
chr1	21791189	21791191	1	plat	2
chr1	21794328	21794330	1	plat	2
chr1	21794879	21794881	1	plat	2
chr1	21797970	21797972	1	plat	2
chr1	21799099	21799101	1	plat	2
chr1	21800304	21800306	1	plat	2
chr1	21800575	21800577	1	plat	2
chr1	21800908	21800910	1	plat	2
chr1	21800920	21800922	1	pmex	2
chr1	21800944	21800946	1	plat	2
chr1	21801663	21801665	1	plat	2
chr1	21801855	21801857	1	pmex	2
chr1	21802671	21802673	1	plat	2
chr1	21805906	21805908	1	plat	2
chr1	21807392	21807394	1	plat	2
chr1	21807556	21807558	1	plat	2
chr1	21808606	21808608	1	plat	2
chr1	21809226	21809228	1	plat	2
chr1	21812838	21812840	1	plat	2
chr1	21812853	21812855	1	plat	2
chr1	21813903	21813905	1	plat	2
chr1	21814578	21814580	1	plat	2
chr1	21815323	21815325	1	plat	2
chr1	21815386	21815388	1	plat	2
chr1	21815994	21815996	1	plat	2
chr1	21816211	21816213	1	plat	2
chr1	21817160	21817162	1	plat	2
chr1	21817193	21817195	1	plat	2
chr1	21817403	21817405	1	plat	2
chr1	21817444	21817446	1	plat	2
chr1	21817889	21817891	1	plat	2
chr1	21818013	21818015	1	plat	2
chr1	21818330	21818332	1	plat	2
chr1	21818340	21818342	1	plat	2
chr1	21819478	21819480	1	pmex	2
chr1	21821778	21821780	1	pmex	2
chr1	21822031	21822033	1	plat	2
chr1	21822533	21822535	1	plat	2
chr1	21823536	21823538	1	plat	2
chr1	21823627	21823629	1	pmex	2
chr1	21823701	21823703	1	plat	2
chr1	21823831	21824132	7	pmex	301
chr1	21824196	21824198	1	pmex	2
chr1	21825176	21825178	1	plat	2
chr1	21825872	21825874	1	plat	2
chr1	21826702	21826704	1	plat	2
chr1	21826833	21826835	1	plat	2
chr1	21828165	21828167	1	plat	2
chr1	21828216	21828218	1	plat	2
chr1	21828259	21828261	1	plat	2
chr1	21829937	21829939	1	plat	2
chr1	21830022	21830024	1	pmex	2
chr1	21830161	21830163	1	plat	2
chr1	21831847	21831849	1	pmex	2
chr1	21832122	21832124	1	pmex	2
chr1	21832547	21832549	1	plat	2
chr1	21833025	21833027	1	plat	2
chr1	21834026	21834028	1	plat	2
chr1	21834989	21834991	1	plat	2
chr1	21835315	21835317	1	plat	2
chr1	21835756	21835758	1	plat	2
chr1	21835939	21835941	1	plat	2
chr1	21836017	21836019	1	plat	2
chr1	21838167	21838169	1	plat	2
chr1	21838419	21838421	1	plat	2
chr1	21839082	21839084	1	plat	2
chr1	21839906	21839908	1	plat	2
chr1	21840100	21840102	1	plat	2
chr1	21840468	21840470	1	plat	2
chr1	21841506	21841508	1	plat	2
chr1	21841597	21841599	1	plat	2
chr1	21842258	21842260	1	plat	2
chr1	21844555	21844557	1	plat	2
chr1	21845389	21845391	1	plat	2
chr1	21845390	21845392	1	plat	2
chr1	21845461	21845463	1	plat	2
chr1	21845688	21845690	1	plat	2
chr1	21846684	21846686	1	plat	2
chr1	21848084	21848086	1	plat	2
chr1	21848101	21848103	1	plat	2
chr1	21848239	21848241	1	plat	2
chr1	21851556	21851558	1	plat	2
chr1	21852181	21852183	1	plat	2
chr1	21852219	21852221	1	plat	2
chr1	21852775	21852777	1	plat	2
chr1	21852988	21852990	1	plat	2
chr1	21853208	21853210	1	plat	2
chr1	21854101	21854103	1	plat	2
chr1	21854763	21854765	1	plat	2
chr1	21855146	21855148	1	plat	2
chr1	21855172	21855178	3	pmex	6
chr1	21855202	21855204	1	plat	2
chr1	21855211	21855213	1	plat	2
chr1	21857379	21857381	1	plat	2
chr1	21857969	21857971	1	plat	2
chr1	21858279	21858281	1	plat	2
